보험가입연도,계약자_업종,계약자_소재지,계약자_기업규모,계약자_업력,취급종류,보험금액
2016,J59113,서울,중소기업, 11 ,매출채권보험,3000000 
2016,G46329,울산,중소기업, 10 ,매출채권보험,10000000 
2016,J58221,울산,중소기업, 7 ,매출채권보험,1000000 
2016,C25113,충남,중소기업, 8 ,매출채권보험,85000000 
2016,C16231,경남,중소기업, 10 ,매출채권보험,10000000 
2016,C10129,경남,중소기업, 5 ,매출채권보험,33000000 
2016,G46451,경기,중소기업, 7 ,매출채권보험,10000000 
2016,C14192,서울,중소기업, 3 ,매출채권보험,9000000 
2016,C25922,인천,중소기업, 4 ,매출채권보험,1482000000 
2016,C23322,충북,중소기업, 14 ,매출채권보험,6000000 
2016,C18112,경기,중소기업, 2 ,매출채권보험,30000000 
2016,G46721,경북,중소기업, 1 ,매출채권보험,10000000 
2016,C29172,경남,중소기업, 3 ,매출채권보험,9000000 
2016,C24199,경기,중소기업, 0 ,매출채권보험,7000000 
2016,C24199,경기,중소기업, 0 ,매출채권보험,25000000 
2016,G46451,경기,중소기업, 0 ,매출채권보험,1000000 
2016,C20302,대구,중소기업, 33 ,매출채권보험,10000000 
2016,C30399,전북,중소기업, 25 ,매출채권보험,7000000 
2016,C29229,경남,중소기업, 13 ,매출채권보험,30000000 
2016,H49311,경북,중소기업, 9 ,매출채권보험,1000000 
2016,G46699,경기,중소기업, 4 ,매출채권보험,20000000 
2016,G46699,경기,중소기업, 4 ,매출채권보험,20000000 
2016,G46201,대구,중소기업, 40 ,매출채권보험,3000000 
2016,C25929,경남,중소기업, 4 ,매출채권보험,5000000 
2016,C10749,경기,중소기업, 4 ,어음보험,8000000 
2016,C28121,경기,중소기업, 2 ,매출채권보험,9000000 
2016,G46621,서울,중소기업, 2 ,매출채권보험,10000000 
2016,C25112,전북,중소기업, 1 ,매출채권보험,10000000 
2016,G46721,부산,중소기업, 3 ,매출채권보험,4000000 
2016,G46699,경기,중소기업, 1 ,매출채권보험,30000000 
2016,G46699,경기,중소기업, 1 ,매출채권보험,20000000 
2016,G46699,경기,중소기업, 1 ,매출채권보험,10000000 
2016,C31114,경남,중소기업, 3 ,매출채권보험,10000000 
2016,C20119,경기,중소기업, 28 ,매출채권보험,800000000 
2016,C22240,경기,중소기업, 15 ,매출채권보험,2000000 
2016,C25119,충남,중소기업, 20 ,매출채권보험,3000000 
2016,C18119,충남,중소기업, 20 ,매출채권보험,219000000 
2016,C13104,경북,중소기업, 11 ,매출채권보험,7000000 
2016,G46419,서울,중소기업, 22 ,매출채권보험,50000000 
2016,J59120,서울,중소기업, 16 ,매출채권보험,10000000 
2016,G46329,경기,중소기업, 14 ,매출채권보험,1000000 
2016,C27321,대구,중소기업, 16 ,매출채권보험,5000000 
2016,C32029,경기,중소기업, 12 ,매출채권보험,10000000 
2016,G46721,부산,중소기업, 9 ,매출채권보험,40000000 
2016,C27321,대구,중소기업, 9 ,매출채권보험,7000000 
2016,C29299,경남,중소기업, 18 ,매출채권보험,2000000 
2016,G46312,부산,중소기업, 12 ,매출채권보험,3000000 
2016,G46522,경기,중소기업, 11 ,매출채권보험,9000000 
2016,C31114,경남,중소기업, 9 ,매출채권보험,2000000 
2016,G46611,경남,중소기업, 9 ,매출채권보험,1000000 
2016,G46791,경기,중소기업, 6 ,매출채권보험,4000000 
2016,C22212,경기,중소기업, 5 ,매출채권보험,9000000 
2016,G46699,대전,중소기업, 8 ,매출채권보험,3000000 
2016,C25121,인천,중소기업, 9 ,매출채권보험,30000000 
2016,C26299,서울,중소기업, 4 ,매출채권보험,20000000 
2016,C25119,대전,중소기업, 4 ,매출채권보험,10000000 
2016,G46721,경북,중소기업, 4 ,매출채권보험,8000000 
2016,C22250,대전,중소기업, 13 ,매출채권보험,3000000 
2016,E38210,경북,중소기업, 16 ,매출채권보험,10000000 
2016,G46464,서울,중소기업, 4 ,매출채권보험,1000000 
2016,G46510,서울,중소기업, 16 ,매출채권보험,50000000 
2016,C29199,경남,중소기업, 3 ,매출채권보험,10000000 
2016,G46442,대전,중소기업, 2 ,매출채권보험,50000000 
2016,G46741,경기,중소기업, 1 ,매출채권보험,60000000 
2016,G46510,부산,중소기업, 6 ,매출채권보험,10000000 
2016,C15219,대전,중소기업, 3 ,매출채권보험,10000000 
2016,C24199,경기,중소기업, 26 ,매출채권보험,50000000 
2016,C24199,경남,중소기업, 21 ,매출채권보험,10000000 
2016,C30399,경기,중소기업, 26 ,매출채권보험,9000000 
2016,H52991,서울,중소기업, 22 ,매출채권보험,117000000 
2016,G46413,대구,중소기업, 19 ,매출채권보험,1000000 
2016,C17901,경기,중소기업, 19 ,매출채권보험,10000000 
2016,G46721,대구,중소기업, 17 ,매출채권보험,10000000 
2016,G46594,부산,중소기업, 17 ,매출채권보험,8000000 
2016,C25924,경남,중소기업, 15 ,매출채권보험,10000000 
2016,G46594,서울,중소기업, 26 ,매출채권보험,30000000 
2016,C20499,경기,중소기업, 14 ,어음보험,15000000 
2016,G46533,서울,중소기업, 14 ,어음보험,9000000 
2016,G46741,경기,중소기업, 13 ,매출채권보험,8000000 
2016,G46510,서울,중소기업, 17 ,매출채권보험,1000000 
2016,N75992,서울,중소기업, 13 ,매출채권보험,9000000 
2016,G46533,경남,중소기업, 11 ,매출채권보험,3000000 
2016,G46622,서울,중소기업, 11 ,매출채권보험,1000000 
2016,G45219,대구,중소기업, 11 ,매출채권보험,3000000 
2016,G46329,대구,중소기업, 11 ,매출채권보험,10000000 
2016,G46699,서울,중소기업, 10 ,매출채권보험,29000000 
2016,G46510,서울,중소기업, 12 ,매출채권보험,10000000 
2016,C10129,경기,중소기업, 9 ,매출채권보험,7000000 
2016,J58222,서울,중소기업, 8 ,매출채권보험,9000000 
2016,G46464,서울,중소기업, 9 ,매출채권보험,1000000 
2016,C11209,경북,중소기업, 8 ,매출채권보험,5000000 
2016,G46464,경남,중소기업, 7 ,매출채권보험,13000000 
2016,N75120,서울,중소기업, 8 ,매출채권보험,2000000 
2016,E38302,울산,중소기업, 9 ,매출채권보험,2000000 
2016,G46739,부산,중소기업, 26 ,매출채권보험,150000000 
2016,C14191,대구,중소기업, 9 ,매출채권보험,9000000 
2016,C18119,대구,중소기업, 6 ,매출채권보험,3000000 
2016,H52991,전북,중소기업, 7 ,매출채권보험,3000000 
2016,C20302,부산,중소기업, 5 ,매출채권보험,8000000 
2016,G46721,부산,중소기업, 7 ,매출채권보험,7000000 
2016,H49311,경북,중소기업, 7 ,매출채권보험,5000000 
2016,G46721,부산,중소기업, 4 ,매출채권보험,9000000 
2016,C28122,경기,중소기업, 19 ,매출채권보험,3000000 
2016,G46733,부산,중소기업, 5 ,매출채권보험,5000000 
2016,H49311,경남,중소기업, 5 ,매출채권보험,4000000 
2016,C24290,강원,중소기업, 6 ,매출채권보험,2000000 
2016,G46539,부산,중소기업, 6 ,매출채권보험,1000000 
2016,C22212,전북,중소기업, 4 ,매출채권보험,40000000 
2016,C13211,서울,중소기업, 3 ,매출채권보험,19000000 
2016,G45219,대구,중소기업, 2 ,매출채권보험,3000000 
2016,C24321,경기,중소기업, 7 ,매출채권보험,12000000 
2016,C29173,경기,중소기업, 2 ,매출채권보험,10000000 
2016,C26429,서울,중소기업, 2 ,매출채권보험,3000000 
2016,C20111,전남,중소기업, 7 ,매출채권보험,1000000 
2016,G46721,부산,중소기업, 1 ,매출채권보험,9000000 
2016,G46313,강원,중소기업, 2 ,매출채권보험,10000000 
2016,C25113,부산,중소기업, 4 ,매출채권보험,9000000 
2016,C25924,경기,중소기업, 1 ,매출채권보험,10000000 
2016,M71393,서울,중소기업, 10 ,매출채권보험,5000000 
2016,G46522,대구,중소기업, 4 ,매출채권보험,10000000 
2016,C13104,경남,중소기업, 8 ,매출채권보험,10000000 
2016,G46591,경기,중소기업, 0 ,매출채권보험,10000000 
2016,C26323,경기,중소기업, 4 ,매출채권보험,8000000 
2016,C22250,경남,중소기업, 11 ,매출채권보험,9000000 
2016,C22212,경기,중소기업, 4 ,매출채권보험,60000000 
2016,G46312,인천,중소기업, 0 ,매출채권보험,10000000 
2016,G46721,부산,중소기업, 31 ,매출채권보험,10000000 
2016,C25113,인천,중소기업, 24 ,매출채권보험,30000000 
2016,C25113,인천,중소기업, 24 ,매출채권보험,20000000 
2016,C30391,충남,중소기업, 20 ,매출채권보험,1000000 
2016,C30399,대구,중소기업, 20 ,매출채권보험,10000000 
2016,G46699,부산,중소기업, 24 ,매출채권보험,7000000 
2016,G46721,서울,중소기업, 20 ,매출채권보험,30000000 
2016,G46799,서울,중소기업, 18 ,매출채권보험,6000000 
2016,G46209,전남,중소기업, 49 ,매출채권보험,635000000 
2016,C25929,부산,중소기업, 17 ,매출채권보험,8000000 
2016,C17210,인천,중소기업, 18 ,매출채권보험,11000000 
2016,C30399,대구,중소기업, 16 ,매출채권보험,85000000 
2016,G46611,강원,중소기업, 9 ,매출채권보험,8000000 
2016,G45219,서울,중소기업, 24 ,매출채권보험,5000000 
2016,H49390,인천,중소기업, 13 ,매출채권보험,10000000 
2016,G47711,제주,중소기업, 14 ,매출채권보험,1000000 
2016,G46522,대구,중소기업, 1 ,매출채권보험,1000000 
2016,G46319,경기,중소기업, 15 ,매출채권보험,3000000 
2016,G46611,경기,중소기업, 11 ,매출채권보험,4000000 
2016,G46441,서울,중소기업, 15 ,매출채권보험,288000000 
2016,C23322,경북,중소기업, 12 ,매출채권보험,10000000 
2016,E37011,서울,중소기업, 16 ,매출채권보험,2000000 
2016,G46539,경기,중소기업, 12 ,매출채권보험,10000000 
2016,G46442,서울,중소기업, 9 ,매출채권보험,5000000 
2016,C13402,대구,중소기업, 12 ,매출채권보험,897000000 
2016,C24199,경북,중소기업, 10 ,매출채권보험,6000000 
2016,G46622,서울,중소기업, 11 ,매출채권보험,9000000 
2016,G46313,부산,중소기업, 9 ,매출채권보험,6000000 
2016,C30320,광주,중소기업, 12 ,매출채권보험,10000000 
2016,G46522,서울,중소기업, 8 ,매출채권보험,7000000 
2016,G46592,대구,중소기업, 7 ,매출채권보험,10000000 
2016,C24212,부산,중소기업, 7 ,매출채권보험,10000000 
2016,G46433,서울,중소기업, 8 ,매출채권보험,14000000 
2016,C13104,경북,중소기업, 7 ,매출채권보험,10000000 
2016,G46444,경기,중소기업, 9 ,매출채권보험,30000000 
2016,C29199,경남,중소기업, 5 ,매출채권보험,223000000 
2016,G46791,부산,중소기업, 5 ,매출채권보험,10000000 
2016,C25113,경남,중소기업, 17 ,매출채권보험,30000000 
2016,C25113,경남,중소기업, 17 ,매출채권보험,30000000 
2016,C25113,경남,중소기업, 17 ,매출채권보험,30000000 
2016,C25113,경남,중소기업, 17 ,매출채권보험,10000000 
2016,G46313,경기,중소기업, 7 ,매출채권보험,3000000 
2016,C30399,대구,중소기업, 4 ,매출채권보험,17000000 
2016,G46464,서울,중소기업, 6 ,매출채권보험,2000000 
2016,C30399,충남,중소기업, 7 ,매출채권보험,7000000 
2016,G46313,대구,중소기업, 4 ,매출채권보험,10000000 
2016,G46417,서울,중소기업, 5 ,매출채권보험,10000000 
2016,C30310,경북,중소기업, 5 ,매출채권보험,6000000 
2016,C30310,경북,중소기업, 8 ,매출채권보험,2000000 
2016,G46102,경북,중소기업, 3 ,매출채권보험,289000000 
2016,S95119,부산,중소기업, 5 ,매출채권보험,1000000 
2016,G46599,경기,중소기업, 5 ,매출채권보험,4000000 
2016,G46721,경기,중소기업, 2 ,매출채권보험,4000000 
2016,C26221,경기,중소기업, 4 ,매출채권보험,121000000 
2016,C25929,경기,중소기업, 4 ,매출채권보험,30000000 
2016,C29131,서울,중소기업, 18 ,매출채권보험,10000000 
2016,C22231,경기,중소기업, 3 ,매출채권보험,1000000 
2016,C10129,대구,중소기업, 1 ,매출채권보험,49000000 
2016,C10129,대구,중소기업, 1 ,매출채권보험,40000000 
2016,C10129,대구,중소기업, 1 ,매출채권보험,11000000 
2016,G46721,대구,중소기업, 0 ,매출채권보험,4000000 
2016,C29199,대구,중소기업, 1 ,매출채권보험,10000000 
2016,C25924,경기,중소기업, 2 ,매출채권보험,30000000 
2016,C25924,경기,중소기업, 2 ,매출채권보험,30000000 
2016,G46742,서울,중소기업, 1 ,매출채권보험,80000000 
2016,C29169,경기,중소기업, 2 ,매출채권보험,43000000 
2016,G46311,경기,중소기업, 3 ,매출채권보험,3000000 
2016,G47213,경기,중소기업, 7 ,매출채권보험,3000000 
2016,C17902,경기,중소기업, 4 ,매출채권보험,3000000 
2016,G46621,경기,중소기업, 5 ,매출채권보험,3000000 
2016,C25934,경기,중소기업, 23 ,매출채권보험,13000000 
2016,C23129,충남,중소기업, 23 ,매출채권보험,10000000 
2016,H52991,서울,중소기업, 28 ,매출채권보험,613000000 
2016,C13401,대구,중소기업, 21 ,매출채권보험,10000000 
2016,C24212,경남,중소기업, 20 ,매출채권보험,50000000 
2016,C22232,경기,중소기업, 17 ,매출채권보험,10000000 
2016,C25924,경남,중소기업, 19 ,매출채권보험,12000000 
2016,G46599,부산,중소기업, 17 ,매출채권보험,2000000 
2016,N74212,전남,중소기업, 17 ,매출채권보험,5000000 
2016,C24221,서울,중소기업, 14 ,매출채권보험,5000000 
2016,C29150,경기,중소기업, 12 ,매출채권보험,1804000000 
2016,C30310,경남,중소기업, 17 ,매출채권보험,10000000 
2016,M72111,서울,중소기업, 15 ,매출채권보험,9000000 
2016,C31114,경남,중소기업, 11 ,매출채권보험,10000000 
2016,M71531,서울,중소기업, 12 ,매출채권보험,5000000 
2016,C29199,경북,중소기업, 11 ,매출채권보험,10000000 
2016,G46444,경기,중소기업, 7 ,매출채권보험,40000000 
2016,G46733,부산,중소기업, 8 ,매출채권보험,9000000 
2016,C18111,서울,중소기업, 11 ,매출채권보험,1000000 
2016,C14202,서울,중소기업, 7 ,매출채권보험,9000000 
2016,G46612,인천,중소기업, 7 ,매출채권보험,3000000 
2016,C22291,경기,중소기업, 6 ,매출채권보험,10000000 
2016,G46432,대구,중소기업, 12 ,매출채권보험,9000000 
2016,H52991,강원,중소기업, 7 ,매출채권보험,4000000 
2016,G46799,경기,중소기업, 7 ,매출채권보험,8000000 
2016,C17902,강원,중소기업, 5 ,매출채권보험,10000000 
2016,C29199,부산,중소기업, 10 ,매출채권보험,3000000 
2016,C28422,경기,중소기업, 5 ,매출채권보험,10000000 
2016,G46491,서울,중소기업, 4 ,매출채권보험,2000000 
2016,C30399,경북,중소기업, 11 ,매출채권보험,2000000 
2016,C28302,경기,중소기업, 4 ,매출채권보험,10000000 
2016,G46799,부산,중소기업, 4 ,매출채권보험,60000000 
2016,C25113,경북,중소기업, 4 ,매출채권보험,642000000 
2016,G47911,서울,중소기업, 5 ,매출채권보험,4000000 
2016,G46510,서울,중소기업, 3 ,매출채권보험,10000000 
2016,C30399,경북,중소기업, 9 ,매출채권보험,347000000 
2016,G46699,서울,중소기업, 3 ,매출채권보험,10000000 
2016,H52991,경북,중소기업, 3 ,매출채권보험,10000000 
2016,C24311,경남,중소기업, 5 ,매출채권보험,10000000 
2016,C16231,경북,중소기업, 2 ,매출채권보험,10000000 
2016,G46721,부산,중소기업, 2 ,매출채권보험,2000000 
2016,C21300,경기,중소기업, 3 ,매출채권보험,10000000 
2016,G46413,서울,중소기업, 2 ,매출채권보험,9000000 
2016,C28410,인천,중소기업, 1 ,매출채권보험,40000000 
2016,G46739,서울,중소기업, 1 ,매출채권보험,175000000 
2016,G46739,서울,중소기업, 1 ,매출채권보험,125000000 
2016,C30399,경북,중소기업, 1 ,매출채권보험,10000000 
2016,G46413,서울,중소기업, 2 ,매출채권보험,4000000 
2016,C29172,경기,중소기업, 0 ,매출채권보험,2000000 
2016,G46594,경북,중소기업, 1 ,매출채권보험,10000000 
2016,H52991,부산,중소기업, 4 ,매출채권보험,50000000 
2016,G46612,강원,중소기업, 2 ,매출채권보험,10000000 
2016,C26221,경기,중소기업, 9 ,매출채권보험,80000000 
2016,C13213,경북,중소기업, 33 ,매출채권보험,9000000 
2016,C28511,인천,중소기업, 24 ,매출채권보험,40000000 
2016,C25929,경남,중소기업, 24 ,매출채권보험,10000000 
2016,C22299,경기,중소기업, 17 ,매출채권보험,10000000 
2016,G46522,대구,중소기업, 15 ,매출채권보험,3000000 
2016,C25929,인천,중소기업, 26 ,매출채권보험,40000000 
2016,G46621,대전,중소기업, 32 ,매출채권보험,27000000 
2016,G46599,부산,중소기업, 13 ,매출채권보험,2000000 
2016,G46712,부산,중소기업, 22 ,매출채권보험,1000000 
2016,G46521,경기,중소기업, 15 ,매출채권보험,2000000 
2016,C17902,경기,중소기업, 11 ,매출채권보험,9000000 
2016,C10309,충남,중소기업, 9 ,매출채권보험,1073000000 
2016,J58221,서울,중소기업, 11 ,매출채권보험,7000000 
2016,G46721,울산,중소기업, 9 ,매출채권보험,30000000 
2016,G46721,인천,중소기업, 10 ,매출채권보험,6000000 
2016,C22232,경북,중소기업, 8 ,매출채권보험,40000000 
2016,G46521,대구,중소기업, 8 ,매출채권보험,9000000 
2016,C29169,대구,중소기업, 17 ,매출채권보험,8000000 
2016,C14192,경기,중소기업, 9 ,매출채권보험,2000000 
2016,C29175,경남,중소기업, 11 ,매출채권보험,9000000 
2016,G46444,대전,중소기업, 11 ,어음보험,7000000 
2016,G46691,대구,중소기업, 8 ,매출채권보험,10000000 
2016,C20499,충남,중소기업, 4 ,매출채권보험,30000000 
2016,H52991,경기,중소기업, 7 ,매출채권보험,80000000 
2016,G46594,부산,중소기업, 5 ,매출채권보험,7000000 
2016,C24132,경남,중소기업, 3 ,매출채권보험,9000000 
2016,C18111,경기,중소기업, 3 ,매출채권보험,20000000 
2016,G46592,대구,중소기업, 2 ,매출채권보험,1000000 
2016,C14192,부산,중소기업, 5 ,매출채권보험,1000000 
2016,G46329,서울,중소기업, 3 ,매출채권보험,5000000 
2016,C28122,경남,중소기업, 5 ,매출채권보험,3000000 
2016,C29172,경기,중소기업, 3 ,매출채권보험,7000000 
2016,C14194,전북,중소기업, 3 ,매출채권보험,39000000 
2016,G46699,강원,중소기업, 3 ,매출채권보험,1000000 
2016,C20433,인천,중소기업, 2 ,매출채권보험,1000000 
2016,C29294,부산,중소기업, 2 ,매출채권보험,9000000 
2016,G47911,서울,중소기업, 3 ,매출채권보험,1000000 
2016,C10309,충남,중소기업, 2 ,매출채권보험,10000000 
2016,C17902,경남,중소기업, 14 ,매출채권보험,10000000 
2016,C28520,인천,중소기업, 1 ,매출채권보험,20000000 
2016,G46622,경기,중소기업, 3 ,매출채권보험,10000000 
2016,G46493,서울,중소기업, 3 ,매출채권보험,2000000 
2016,G46441,대구,중소기업, 2 ,매출채권보험,10000000 
2016,C24199,부산,중소기업, 2 ,매출채권보험,9000000 
2016,C10129,경기,중소기업, 0 ,매출채권보험,960000000 
2016,C27213,대전,중소기업, 2 ,매출채권보험,15000000 
2016,G47711,부산,중소기업, 2 ,매출채권보험,20000000 
2016,G46499,서울,중소기업, 20 ,매출채권보험,6000000 
2016,C25929,경남,중소기업, 6 ,매출채권보험,1000000 
2016,G46731,서울,중소기업, 18 ,매출채권보험,10000000 
2016,G46539,충남,중소기업, 22 ,매출채권보험,3000000 
2016,C32091,충북,중소기업, 17 ,매출채권보험,20000000 
2016,G46721,경남,중소기업, 18 ,매출채권보험,5000000 
2016,C29142,경남,중소기업, 21 ,매출채권보험,4000000 
2016,G46721,경남,중소기업, 17 ,매출채권보험,10000000 
2016,C28121,경기,중소기업, 13 ,매출채권보험,10000000 
2016,G46699,경북,중소기업, 14 ,매출채권보험,3000000 
2016,C17210,경북,중소기업, 14 ,매출채권보험,7000000 
2016,C26299,경남,중소기업, 8 ,매출채권보험,8000000 
2016,C16231,인천,중소기업, 11 ,매출채권보험,1000000 
2016,G46594,경기,중소기업, 11 ,매출채권보험,1000000 
2016,C33910,경기,중소기업, 12 ,어음보험,15000000 
2016,C30399,경기,중소기업, 10 ,매출채권보험,5000000 
2016,H52941,경기,중소기업, 10 ,매출채권보험,10000000 
2016,G46621,부산,중소기업, 9 ,매출채권보험,3000000 
2016,G46313,강원,중소기업, 23 ,매출채권보험,10000000 
2016,G46441,대구,중소기업, 8 ,매출채권보험,6000000 
2016,G45219,경북,중소기업, 8 ,매출채권보험,4000000 
2016,M71310,서울,중소기업, 10 ,매출채권보험,40000000 
2016,M71310,서울,중소기업, 10 ,매출채권보험,30000000 
2016,G46742,대구,중소기업, 9 ,매출채권보험,3000000 
2016,G46594,부산,중소기업, 7 ,매출채권보험,9000000 
2016,G46712,경남,중소기업, 8 ,매출채권보험,7000000 
2016,G46721,경기,중소기업, 6 ,매출채권보험,9000000 
2016,C14300,서울,중소기업, 5 ,매출채권보험,10000000 
2016,G46329,충남,중소기업, 6 ,매출채권보험,40000000 
2016,D35200,경남,중소기업, 5 ,매출채권보험,2000000 
2016,C14191,서울,중소기업, 7 ,매출채권보험,8000000 
2016,C16212,경북,중소기업, 5 ,매출채권보험,4000000 
2016,C13921,전남,중소기업, 5 ,매출채권보험,666000000 
2016,G46739,경기,중소기업, 6 ,매출채권보험,10000000 
2016,C29199,경기,중소기업, 4 ,매출채권보험,20000000 
2016,G46102,전남,중소기업, 19 ,매출채권보험,10000000 
2016,G46594,경기,중소기업, 4 ,매출채권보험,10000000 
2016,N75211,서울,중소기업, 4 ,매출채권보험,4000000 
2016,G46712,대구,중소기업, 11 ,매출채권보험,9000000 
2016,G46510,서울,중소기업, 12 ,매출채권보험,3000000 
2016,C13224,경기,중소기업, 5 ,매출채권보험,11000000 
2016,G46441,경기,중소기업, 4 ,매출채권보험,57000000 
2016,G46599,경북,중소기업, 4 ,매출채권보험,10000000 
2016,G46591,경기,중소기업, 3 ,매출채권보험,140000000 
2016,C25913,경남,중소기업, 4 ,매출채권보험,10000000 
2016,C25113,광주,중소기업, 5 ,매출채권보험,3000000 
2016,G46521,대전,중소기업, 17 ,매출채권보험,6000000 
2016,C29199,대구,중소기업, 7 ,매출채권보험,10000000 
2016,H52991,경기,중소기업, 4 ,매출채권보험,100000000 
2016,H52101,경기,중소기업, 2 ,매출채권보험,9000000 
2016,G46721,경기,중소기업, 5 ,매출채권보험,10000000 
2016,C29229,대구,중소기업, 7 ,매출채권보험,4000000 
2016,G46621,경기,중소기업, 2 ,매출채권보험,40000000 
2016,G46621,경기,중소기업, 2 ,매출채권보험,40000000 
2016,G46699,부산,중소기업, 2 ,매출채권보험,3000000 
2016,C29199,경남,중소기업, 9 ,매출채권보험,9000000 
2016,C30310,인천,중소기업, 3 ,매출채권보험,21000000 
2016,C26299,경기,중소기업, 3 ,매출채권보험,30000000 
2016,C18119,경기,중소기업, 2 ,매출채권보험,10000000 
2016,C26519,경기,중소기업, 3 ,매출채권보험,4000000 
2016,C13213,대구,중소기업, 2 ,매출채권보험,170000000 
2016,C28122,경남,중소기업, 1 ,매출채권보험,9000000 
2016,C31114,경남,중소기업, 1 ,매출채권보험,9000000 
2016,G47813,인천,중소기업, 2 ,매출채권보험,50000000 
2016,C29199,인천,중소기업, 0 ,매출채권보험,10000000 
2016,G46539,경기,중소기업, 0 ,매출채권보험,700000000 
2016,C24212,인천,중소기업, 2 ,매출채권보험,539000000 
2016,S95122,전북,중소기업, 0 ,매출채권보험,2000000 
2016,C31114,경남,중소기업, 4 ,매출채권보험,10000000 
2016,C31114,경남,중소기업, 5 ,매출채권보험,10000000 
2016,C25924,경남,중소기업, 7 ,매출채권보험,9000000 
2016,G46313,서울,중소기업, 1 ,매출채권보험,3000000 
2016,G46464,경기,중소기업, 30 ,매출채권보험,10000000 
2016,G46721,서울,중소기업, 28 ,매출채권보험,1017000000 
2016,G46499,서울,중소기업, 22 ,매출채권보험,1000000 
2016,H50122,부산,중소기업, 19 ,매출채권보험,420000000 
2016,G46712,경북,중소기업, 17 ,매출채권보험,1000000 
2016,C26299,인천,중소기업, 18 ,매출채권보험,1661000000 
2016,C29199,전북,중소기업, 14 ,매출채권보험,971000000 
2016,G46733,부산,중소기업, 14 ,매출채권보험,8000000 
2016,G46521,서울,중소기업, 13 ,매출채권보험,20000000 
2016,G46521,서울,중소기업, 13 ,매출채권보험,30000000 
2016,G46721,경북,중소기업, 13 ,매출채권보험,347000000 
2016,C24321,경기,중소기업, 11 ,매출채권보험,10000000 
2016,C25924,경남,중소기업, 14 ,매출채권보험,5000000 
2016,C25119,강원,중소기업, 13 ,매출채권보험,12000000 
2016,C25924,경남,중소기업, 23 ,매출채권보험,6000000 
2016,G46721,경남,중소기업, 10 ,매출채권보험,20000000 
2016,G46721,충남,중소기업, 10 ,매출채권보험,100000000 
2016,G46622,부산,중소기업, 9 ,매출채권보험,9000000 
2016,G47612,대구,중소기업, 8 ,매출채권보험,2000000 
2016,H50112,서울,중소기업, 9 ,매출채권보험,213000000 
2016,C29199,울산,중소기업, 8 ,매출채권보험,30000000 
2016,G46441,부산,중소기업, 9 ,매출채권보험,10000000 
2016,C27216,인천,중소기업, 7 ,매출채권보험,20000000 
2016,C20302,경북,중소기업, 7 ,매출채권보험,374000000 
2016,C29294,대구,중소기업, 15 ,매출채권보험,3000000 
2016,G46441,대구,중소기업, 7 ,매출채권보험,15000000 
2016,H52991,서울,중소기업, 16 ,매출채권보험,10000000 
2016,G46329,경북,중소기업, 13 ,매출채권보험,4000000 
2016,G46452,경기,중소기업, 6 ,매출채권보험,5000000 
2016,C25924,부산,중소기업, 5 ,매출채권보험,1000000 
2016,C10121,대구,중소기업, 5 ,매출채권보험,10000000 
2016,M71531,서울,중소기업, 5 ,매출채권보험,9000000 
2016,C29222,경남,중소기업, 4 ,매출채권보험,3000000 
2016,C29169,경북,중소기업, 4 ,매출채권보험,622000000 
2016,C13213,대구,중소기업, 4 ,매출채권보험,30000000 
2016,C20499,경남,중소기업, 4 ,매출채권보험,8000000 
2016,C25999,대구,중소기업, 5 ,매출채권보험,116000000 
2016,G46411,서울,중소기업, 3 ,매출채권보험,9000000 
2016,H49232,제주,중소기업, 7 ,매출채권보험,10000000 
2016,M71310,서울,중소기업, 2 ,매출채권보험,10000000 
2016,G46433,서울,중소기업, 4 ,매출채권보험,10000000 
2016,C26299,서울,중소기업, 3 ,매출채권보험,2000000 
2016,C24199,부산,중소기업, 8 ,매출채권보험,1000000 
2016,G46594,경기,중소기업, 3 ,매출채권보험,381000000 
2016,C30310,경남,중소기업, 2 ,매출채권보험,1250000000 
2016,C29199,인천,중소기업, 10 ,매출채권보험,168000000 
2016,C13211,서울,중소기업, 11 ,매출채권보험,1270000000 
2016,G46452,서울,중소기업, 3 ,매출채권보험,10000000 
2016,G46332,경북,중소기업, 4 ,매출채권보험,10000000 
2016,G46332,경북,중소기업, 4 ,매출채권보험,20000000 
2016,G46332,경북,중소기업, 4 ,매출채권보험,10000000 
2016,G46332,경북,중소기업, 4 ,매출채권보험,10000000 
2016,C25119,경북,중소기업, 5 ,매출채권보험,13000000 
2016,C10129,경기,중소기업, 2 ,매출채권보험,60000000 
2016,C10129,경기,중소기업, 2 ,매출채권보험,19000000 
2016,C10220,전남,중소기업, 3 ,매출채권보험,30000000 
2016,H52991,충북,중소기업, 2 ,매출채권보험,10000000 
2016,J59113,서울,중소기업, 1 ,매출채권보험,4000000 
2016,G46599,경남,중소기업, 3 ,매출채권보험,180000000 
2016,G45219,대구,중소기업, 12 ,매출채권보험,10000000 
2016,C25912,부산,중소기업, 1 ,매출채권보험,2000000 
2016,C20499,경기,중소기업, 4 ,매출채권보험,114000000 
2016,C22223,경북,중소기업, 1 ,매출채권보험,21000000 
2016,G47632,경기,중소기업, 1 ,매출채권보험,10000000 
2016,G46329,부산,중소기업, 3 ,매출채권보험,9000000 
2016,C29199,경북,중소기업, 5 ,매출채권보험,13000000 
2016,H50112,서울,중소기업, 34 ,매출채권보험,10000000 
2016,G46733,서울,중소기업, 22 ,매출채권보험,32000000 
