취급종류,구매자_업종,구매자_기업규모,구매자_소재지,계약자_업종,계약자_기업규모,계약자_소재지,인수일자,사고처리일자,사고사유,사고처리금액,사고정상해지금액,보상해지금액,보험금지급액,대위권원금회수금액,대위권발생일자,정상해지일자
매출채권보험,C25113,중소기업,경기,C25999,중소기업,충북,2017-08,2019-01-02,회생절차 등,80000000 ,63000000 ,17000000 ,17000000 ,0 , 2019-01 , 2019-01 
매출채권보험,C25113,중소기업,경기,H49301,중소기업,충북,2018-06,2018-12-17,이행지체,80000000 ,45000000 ,35000000 ,35000000 ,0 , 2019-01 , 2019-05 
매출채권보험,C25113,중소기업,경기,C25999,중소기업,충북,2018-08,2018-12-17,회생절차 등,80000000 ,0 ,80000000 ,80000000 ,8000000 , 2019-01 ,  
매출채권보험,C25113,중소기업,경기,C25113,중소기업,경기,2018-11,2018-12-17,회생절차 등,115000000 ,115000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C27214,중소기업,대구,C30331,중소기업,대구,2017-10,2019-07-17,이행지체,25000000 ,25000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,F42131,중소기업,서울,G46721,중소기업,서울,2016-07,2016-11-17,거래정지처분(예금부족),30000000 ,17000000 ,13000000 ,13000000 ,0 , 2019-10 , 2019-10 
매출채권보험,C29199,중소기업,경기,C24290,중소기업,경기,2017-11,2018-12-31,이행지체,300000000 ,130000000 ,170000000 ,170000000 ,0 , 2019-01 , 2019-01 
매출채권보험,F42132,중소기업,전남,N76310,중소기업,경기,2018-02,2018-09-05,거래정지처분(예금부족),50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-06 
매출채권보험,F41229,중소기업,전남,C23324,중소기업,경남,2018-09,2019-08-01,이행지체,20000000 ,0 ,20000000 ,20000000 ,0 , 2019-08 ,  
매출채권보험,F42123,중소기업,서울,G46612,중소기업,경기,2018-03,2019-07-19,회생절차 등,50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,F42123,중소기업,서울,G46612,중소기업,경기,2019-03,2019-07-19,회생절차 등,50000000 ,38000000 ,12000000 ,12000000 ,0 , 2019-09 , 2019-10 
매출채권보험,F42123,중소기업,서울,G46612,중소기업,경기,2019-03,2019-07-19,회생절차 등,73000000 ,67000000 ,6000000 ,6000000 ,0 , 2019-09 , 2019-10 
매출채권보험,F41121,중소기업,광주,G46721,중소기업,광주,2017-04,2017-09-08,거래정지처분(예금부족),15000000 ,0 ,15000000 ,15000000 ,10000000 , 2017-10 ,  
매출채권보험,C22223,중소기업,전남,C29172,중소기업,경기,2017-06,2018-05-03,이행지체,25000000 ,0 ,25000000 ,25000000 ,4000000 , 2019-03 ,  
매출채권보험,G46739,중소기업,서울,C21101,중소기업,경북,2015-09,2016-08-03,이행지체,11000000 ,1000000 ,10000000 ,10000000 ,0 , 2019-05 , 2019-05 
매출채권보험,G46721,중소기업,부산,G46721,중소기업,부산,2018-09,2018-12-31,회생절차 등,70000000 ,70000000 ,0 ,0 ,0 ,  , 2019-09 
매출채권보험,G46721,중소기업,부산,G46721,중소기업,부산,2018-12,2018-12-31,회생절차 등,60000000 ,60000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,G46595,중소기업,서울,C30332,중소기업,서울,2017-11,2018-04-23,회생절차 등,5000000 ,5000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,G46611,중소기업,인천,G46611,중소기업,인천,2018-11,2019-05-29,회생절차 등,90000000 ,90000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,G46611,중소기업,인천,G46611,중소기업,인천,2018-03,2019-05-29,회생절차 등,100000000 ,7000000 ,93000000 ,93000000 ,3000000 , 2019-10 , 2019-10 
매출채권보험,G46611,중소기업,인천,G46611,중소기업,인천,2019-04,2019-05-29,회생절차 등,177000000 ,97000000 ,80000000 ,80000000 ,0 , 2019-10 , 2019-10 
매출채권보험,F42131,중소기업,서울,C25113,중소기업,경기,2017-03,2017-12-22,이행지체,86000000 ,86000000 ,0 ,0 ,0 ,  , 2019-01 
매출채권보험,C28423,중소기업,경기,C28429,중소기업,경기,2018-04,2019-09-30,회생절차 등,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-11 
매출채권보험,C26221,중소기업,인천,C20129,중소기업,인천,2017-03,2017-10-13,회생절차 등,50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,F42201,중소기업,서울,G46721,중소기업,서울,2018-04,2019-01-03,거래정지처분(예금부족),50000000 ,0 ,50000000 ,50000000 ,0 , 2019-03 ,  
매출채권보험,F42201,중소기업,서울,G46621,중소기업,경기,2017-10,2019-01-03,거래정지처분(예금부족),20000000 ,20000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42201,중소기업,서울,G46621,중소기업,서울,2017-10,2019-01-03,거래정지처분(예금부족),50000000 ,0 ,50000000 ,50000000 ,0 , 2019-03 ,  
매출채권보험,F42201,중소기업,서울,G46699,중소기업,서울,2018-02,2019-01-03,거래정지처분(예금부족),50000000 ,0 ,50000000 ,50000000 ,0 , 2019-01 ,  
매출채권보험,F42201,중소기업,서울,G46621,중소기업,서울,2018-03,2019-01-03,거래정지처분(예금부족),50000000 ,40000000 ,10000000 ,10000000 ,0 , 2019-02 , 2019-02 
매출채권보험,F42201,중소기업,서울,G46699,중소기업,서울,2018-03,2019-01-03,거래정지처분(예금부족),50000000 ,0 ,50000000 ,50000000 ,0 , 2019-04 ,  
매출채권보험,F42201,중소기업,서울,G46699,중소기업,서울,2018-03,2019-01-03,거래정지처분(예금부족),30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42201,중소기업,서울,G46621,중소기업,서울,2017-10,2019-01-03,거래정지처분(예금부족),20000000 ,20000000 ,0 ,0 ,0 ,  , 2019-03 
매출채권보험,F42201,중소기업,서울,C29173,중소기업,경기,2017-11,2019-01-03,거래정지처분(예금부족),35000000 ,0 ,35000000 ,35000000 ,0 , 2019-03 ,  
매출채권보험,F42201,중소기업,서울,C25112,중소기업,경기,2017-12,2019-01-03,거래정지처분(예금부족),50000000 ,11000000 ,39000000 ,39000000 ,0 , 2019-06 , 2019-10 
매출채권보험,F42201,중소기업,서울,G46721,중소기업,경기,2017-11,2019-01-03,거래정지처분(예금부족),50000000 ,0 ,50000000 ,50000000 ,0 , 2019-01 ,  
매출채권보험,F42201,중소기업,서울,G46721,중소기업,인천,2018-03,2019-01-03,거래정지처분(예금부족),50000000 ,0 ,50000000 ,50000000 ,0 , 2019-03 ,  
매출채권보험,F42201,중소기업,서울,G46621,중소기업,경기,2018-03,2019-01-03,거래정지처분(예금부족),50000000 ,36000000 ,14000000 ,14000000 ,0 , 2019-04 , 2019-03 
매출채권보험,F42201,중소기업,서울,G46699,중소기업,경기,2017-05,2019-01-03,거래정지처분(예금부족),50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-01 
매출채권보험,F42201,중소기업,서울,G46621,중소기업,경기,2017-07,2019-01-03,거래정지처분(예금부족),50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42201,중소기업,서울,G46621,중소기업,경기,2017-09,2019-01-03,거래정지처분(예금부족),50000000 ,0 ,50000000 ,50000000 ,0 , 2019-01 ,  
매출채권보험,F42201,중소기업,서울,G46699,중소기업,경기,2018-03,2019-01-03,거래정지처분(예금부족),50000000 ,22000000 ,28000000 ,28000000 ,0 , 2019-02 , 2019-02 
매출채권보험,F42201,중소기업,서울,G46621,중소기업,대전,2017-10,2019-01-03,거래정지처분(예금부족),50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42132,중소기업,서울,N76390,중소기업,경기,2018-01,2018-12-19,이행지체,10000000 ,10000000 ,0 ,0 ,0 ,  , 2019-06 
매출채권보험,C20203,중소기업,경기,G46739,중소기업,서울,2017-12,2018-01-02,이행지체,120000000 ,120000000 ,0 ,0 ,0 ,  , 2019-09 
매출채권보험,C32021,중소기업,전남,C32021,중소기업,경기,2017-03,2018-09-05,거래정지처분(예금부족),26000000 ,26000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,C28121,중소기업,경기,G46733,중소기업,경기,2017-09,2018-10-23,회생절차 등,150000000 ,150000000 ,0 ,0 ,0 ,  , 2019-01 
매출채권보험,C28121,중소기업,경기,C22249,중소기업,인천,2018-03,2018-10-23,이행지체,100000000 ,100000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42132,중소기업,서울,N76310,중소기업,경기,2018-07,2019-04-15,이행지체,200000000 ,200000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,C10302,중소기업,경기,C10742,중소기업,충북,2016-03,2019-05-29,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,G46721,중소기업,경기,C24199,중소기업,충남,2017-12,2019-06-17,이행지체,400000000 ,163000000 ,237000000 ,237000000 ,53000000 , 2019-09 , 2019-09 
매출채권보험,G46721,중소기업,경기,C24199,중소기업,인천,2018-08,2019-06-17,회생절차 등,100000000 ,100000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,G46721,중소기업,경기,G46721,중소기업,전북,2019-04,2019-06-14,이행지체,251000000 ,0 ,251000000 ,250000000 ,15000000 , 2019-07 ,  
매출채권보험,C14191,중소기업,경기,G46413,중소기업,서울,2017-10,2018-11-19,거래정지처분(예금부족),40000000 ,24000000 ,16000000 ,16000000 ,0 , 2019-01 , 2019-03 
매출채권보험,G46595,중소기업,경기,G46733,중소기업,경기,2018-03,2019-01-17,이행지체,40000000 ,24000000 ,16000000 ,16000000 ,2000000 , 2019-02 , 2019-02 
매출채권보험,C26222,중소기업,경기,G46521,중소기업,경기,2017-08,2019-02-13,이행지체,10000000 ,4000000 ,6000000 ,6000000 ,0 , 2019-03 , 2019-03 
매출채권보험,C26222,중소기업,경기,G46521,중소기업,경기,2018-08,2019-01-23,이행지체,30000000 ,22000000 ,8000000 ,8000000 ,0 , 2019-03 , 2019-03 
매출채권보험,C26222,중소기업,경기,C26221,중소기업,경기,2018-03,2018-11-23,이행지체,50000000 ,8000000 ,42000000 ,42000000 ,0 , 2019-01 , 2019-01 
매출채권보험,G47822,중소기업,경남,G46593,중소기업,부산,2018-04,2018-09-21,회생절차 등,6000000 ,6000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C17212,중소기업,대구,C17211,중소기업,경북,2017-03,2019-02-11,거래정지처분(예금부족),30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-03 
매출채권보험,C17212,중소기업,대구,C17211,중소기업,경북,2018-03,2019-02-11,거래정지처분(예금부족),30000000 ,0 ,30000000 ,30000000 ,1000000 , 2019-03 ,  
매출채권보험,C29294,중소기업,경기,C29294,중소기업,경기,2016-11,2018-12-13,이행지체,25000000 ,25000000 ,0 ,0 ,0 ,  , 2019-01 
매출채권보험,F41121,중소기업,서울,G46599,중소기업,서울,2018-03,2019-07-16,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-10 
매출채권보험,C13409,중소기업,대구,G46739,중소기업,대구,2017-09,2019-01-17,거래정지처분(예금부족),50000000 ,33000000 ,17000000 ,17000000 ,0 , 2019-02 , 2019-02 
매출채권보험,C13409,중소기업,대구,G46739,중소기업,경북,2017-09,2019-01-17,거래정지처분(예금부족),240000000 ,106000000 ,134000000 ,134000000 ,0 , 2019-02 , 2019-02 
매출채권보험,C13409,중소기업,대구,G46731,중소기업,대구,2017-09,2019-01-17,거래정지처분(예금부족),150000000 ,84000000 ,66000000 ,66000000 ,0 , 2019-02 , 2019-02 
매출채권보험,C13409,중소기업,대구,C20132,중소기업,대구,2017-10,2019-01-17,거래정지처분(예금부족),40000000 ,9000000 ,31000000 ,31000000 ,0 , 2019-02 , 2019-02 
매출채권보험,C13409,중소기업,대구,G46739,중소기업,대구,2017-10,2019-01-17,거래정지처분(예금부족),150000000 ,84000000 ,66000000 ,66000000 ,0 , 2019-04 , 2019-04 
매출채권보험,C13409,중소기업,대구,C20132,중소기업,대구,2018-05,2019-01-17,거래정지처분(예금부족),60000000 ,1000000 ,59000000 ,59000000 ,0 , 2019-04 , 2019-04 
매출채권보험,C13409,중소기업,대구,G46739,중소기업,경북,2018-09,2019-01-17,거래정지처분(예금부족),100000000 ,0 ,100000000 ,97000000 ,0 , 2019-02 ,  
매출채권보험,C13409,중소기업,대구,G46739,중소기업,대구,2018-10,2019-01-17,거래정지처분(예금부족),150000000 ,100000000 ,50000000 ,49000000 ,0 , 2019-04 , 2019-04 
매출채권보험,C13409,중소기업,대구,G46731,중소기업,대구,2018-10,2019-01-17,거래정지처분(예금부족),70000000 ,24000000 ,46000000 ,46000000 ,0 , 2019-02 , 2019-02 
매출채권보험,C13409,중소기업,대구,C20132,중소기업,대구,2018-10,2019-01-17,거래정지처분(예금부족),40000000 ,0 ,40000000 ,40000000 ,0 , 2019-02 ,  
매출채권보험,G46741,중소기업,서울,C13213,중소기업,경북,2018-05,2019-10-15,이행지체,140000000 ,134000000 ,6000000 ,6000000 ,0 , 2019-11 , 2019-11 
매출채권보험,C25942,중소기업,대구,C24119,중소기업,부산,2017-11,2019-03-18,폐업 · 해산등기,121000000 ,121000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42121,중소기업,인천,G46699,중소기업,경남,2017-10,2018-12-20,회생절차 등,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42121,중소기업,인천,G46699,중소기업,서울,2017-11,2018-12-20,회생절차 등,3000000 ,3000000 ,0 ,0 ,0 ,  , 2019-03 
매출채권보험,F42121,중소기업,인천,G46622,중소기업,경기,2018-10,2018-12-20,회생절차 등,29000000 ,20000000 ,9000000 ,9000000 ,0 , 2019-01 , 2019-02 
매출채권보험,F42121,중소기업,경기,N76310,중소기업,경기,2018-10,2019-09-24,폐업 · 해산등기,25000000 ,25000000 ,0 ,0 ,0 ,  , 2019-09 
매출채권보험,F42132,중소기업,전남,G46611,중소기업,전북,2018-04,2019-05-31,이행지체,30000000 ,30000000 ,0 ,0 ,0 , 2019-10 , 2019-10 
매출채권보험,F42132,중소기업,전남,G46611,중소기업,전북,2019-04,2019-05-31,이행지체,50000000 ,32000000 ,18000000 ,18000000 ,0 , 2019-10 , 2019-10 
매출채권보험,C29133,중소기업,경남,C25924,중소기업,경남,2017-06,2018-12-19,이행지체,60000000 ,18000000 ,42000000 ,42000000 ,0 , 2019-01 , 2019-01 
매출채권보험,C29133,중소기업,경남,C24312,중소기업,부산,2018-01,2018-11-19,이행지체,600000000 ,600000000 ,0 ,0 ,0 ,  , 2019-05 
매출채권보험,C29133,중소기업,경남,C24312,중소기업,경남,2018-02,2018-12-10,이행지체,250000000 ,137000000 ,113000000 ,113000000 ,0 , 2019-01 , 2019-02 
매출채권보험,C13229,중소기업,대구,C13213,중소기업,대구,2018-04,2018-11-16,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-03 
매출채권보험,C29299,중소기업,경북,C29299,중소기업,경북,2018-05,2019-01-23,회생절차 등,100000000 ,10000000 ,90000000 ,90000000 ,0 , 2019-03 , 2019-03 
매출채권보험,C22249,중소기업,경남,N75122,중소기업,경남,2018-10,2019-06-18,이행지체,50000000 ,0 ,50000000 ,50000000 ,0 , 2019-07 ,  
매출채권보험,G45212,중소기업,경남,G45212,중소기업,서울,2018-07,2019-07-18,거래정지처분(예금부족),12000000 ,0 ,12000000 ,12000000 ,0 , 2019-08 ,  
매출채권보험,F41122,중소기업,경기,G46699,중소기업,세종,2018-03,2018-10-24,거래정지처분(예금부족),30000000 ,10000000 ,20000000 ,20000000 ,0 , 2019-03 , 2019-03 
매출채권보험,C24222,중소기업,경기,H52992,중소기업,서울,2018-07,2019-07-24,회생절차 등,120000000 ,120000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,C24222,중소기업,경기,C28423,중소기업,경기,2019-01,2019-07-24,회생절차 등,40000000 ,40000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C24222,중소기업,경기,C20129,중소기업,인천,2018-07,2019-07-24,회생절차 등,40000000 ,40000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C24222,중소기업,경기,C27212,중소기업,인천,2018-10,2019-07-24,회생절차 등,69000000 ,69000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C24222,중소기업,경기,C26221,중소기업,경기,2018-12,2019-07-24,회생절차 등,40000000 ,40000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,C24222,중소기업,경기,C26222,중소기업,경기,2018-07,2019-07-24,회생절차 등,60000000 ,60000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C29271,중소기업,경기,C20499,중소기업,경기,2018-05,2018-12-18,회생절차 등,80000000 ,19000000 ,61000000 ,61000000 ,0 , 2019-01 , 2019-01 
매출채권보험,C29271,중소기업,경기,C26519,중소기업,경기,2018-11,2018-12-18,회생절차 등,50000000 ,4000000 ,46000000 ,46000000 ,0 , 2019-01 , 2019-01 
매출채권보험,C29271,중소기업,경기,C26112,중소기업,충남,2018-04,2018-12-18,회생절차 등,210000000 ,115000000 ,95000000 ,95000000 ,0 , 2019-02 , 2019-02 
매출채권보험,C29271,중소기업,경기,C28123,중소기업,경기,2018-05,2018-12-18,회생절차 등,7000000 ,7000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C25912,중소기업,경기,C24199,중소기업,서울,2017-05,2019-02-12,이행지체,494000000 ,494000000 ,0 ,0 ,0 ,  , 2019-02 
매출채권보험,C29193,중소기업,경기,C25924,중소기업,경기,2018-11,2019-05-23,거래정지처분(예금부족),38000000 ,11000000 ,27000000 ,27000000 ,20000000 , 2019-10 , 2019-10 
매출채권보험,C22213,중소기업,경기,G46739,중소기업,경기,2018-05,2018-09-05,거래정지처분(예금부족),30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-02 
매출채권보험,C22213,중소기업,경기,G46691,중소기업,경기,2018-06,2018-09-05,거래정지처분(예금부족),148000000 ,105000000 ,43000000 ,43000000 ,0 , 2019-01 , 2018-12 
매출채권보험,C32019,중소기업,경기,C32091,중소기업,인천,2017-08,2019-10-30,이행지체,48000000 ,48000000 ,0 ,0 ,0 , 2019-12 , 2019-12 
매출채권보험,C32019,중소기업,경기,C16211,중소기업,인천,2017-10,2019-02-07,이행지체,166000000 ,0 ,166000000 ,166000000 ,0 , 2019-05 ,  
매출채권보험,C32019,중소기업,경기,C32091,중소기업,인천,2018-08,2019-02-07,거래정지처분(예금부족),25000000 ,0 ,25000000 ,9000000 ,0 , 2019-10 ,  
매출채권보험,C32019,중소기업,경기,C32019,중소기업,경기,2018-02,2019-02-07,거래정지처분(예금부족),12000000 ,12000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,C32019,중소기업,경기,C32029,중소기업,경기,2018-03,2019-02-07,거래정지처분(예금부족),1000000 ,0 ,1000000 ,1000000 ,0 , 2019-03 ,  
매출채권보험,C32019,중소기업,경기,C32029,중소기업,경기,2018-03,2019-02-07,거래정지처분(예금부족),1000000 ,1000000 ,0 ,0 ,0 ,  , 2019-02 
매출채권보험,F42412,중소기업,서울,C28422,중소기업,경기,2017-03,2018-12-18,회생절차 등,43000000 ,43000000 ,0 ,0 ,0 ,  , 2019-01 
매출채권보험,C26519,중소기업,경기,G46493,중소기업,서울,2017-12,2018-12-14,이행지체,20000000 ,20000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,F42132,중소기업,경기,G46612,중소기업,대전,2018-02,2019-01-07,이행지체,50000000 ,36000000 ,14000000 ,14000000 ,0 , 2019-01 , 2019-01 
매출채권보험,F41111,중소기업,전북,G46721,중소기업,전북,2018-03,2019-01-30,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-02 
매출채권보험,F41111,중소기업,전북,G46622,중소기업,전북,2018-08,2019-01-02,이행지체,200000000 ,40000000 ,160000000 ,160000000 ,40000000 , 2019-01 , 2019-01 
매출채권보험,F42311,중소기업,경북,C22251,중소기업,경기,2017-11,2019-04-12,거래정지처분(예금부족),100000000 ,100000000 ,0 ,15000000 ,0 , 2019-08 , 2019-07 
매출채권보험,F42311,중소기업,경북,C28303,중소기업,경기,2018-01,2019-04-12,거래정지처분(예금부족),100000000 ,100000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,F42311,중소기업,경북,G46595,중소기업,경기,2018-02,2019-04-12,거래정지처분(예금부족),30000000 ,0 ,30000000 ,30000000 ,0 , 2019-09 ,  
매출채권보험,F42311,중소기업,경북,G46595,중소기업,경기,2019-02,2019-04-12,거래정지처분(예금부족),80000000 ,0 ,80000000 ,80000000 ,60000000 , 2019-09 ,  
매출채권보험,F42311,중소기업,경북,G46621,중소기업,서울,2019-01,2019-04-12,거래정지처분(예금부족),100000000 ,71000000 ,29000000 ,29000000 ,0 , 2019-06 , 2020-04 
매출채권보험,C22249,중소기업,인천,C22292,중소기업,인천,2019-03,2019-11-18,폐업 · 해산등기,50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-12 
매출채권보험,F41226,중소기업,서울,G46699,중소기업,경기,2018-09,2019-11-18,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-11 
매출채권보험,C26221,중소기업,인천,G46595,중소기업,경기,2017-12,2019-04-02,이행지체,200000000 ,0 ,200000000 ,200000000 ,0 , 2019-04 ,  
매출채권보험,G46451,중소기업,대구,G46451,중소기업,대구,2017-11,2019-03-04,이행지체,80000000 ,80000000 ,0 ,0 ,0 ,  , 2019-03 
매출채권보험,C27215,중소기업,경기,C26221,중소기업,인천,2018-06,2019-10-08,이행지체,10000000 ,0 ,0 ,0 ,0 ,  ,  
매출채권보험,C27215,중소기업,경기,C26221,중소기업,인천,2019-06,2019-10-08,이행지체,10000000 ,0 ,0 ,0 ,0 ,  ,  
매출채권보험,G46439,중소기업,서울,C22231,중소기업,경기,2018-11,2019-06-03,이행지체,5000000 ,5000000 ,0 ,0 ,0 ,  , 2019-06 
매출채권보험,F42209,중소기업,서울,G46721,중소기업,서울,2018-10,2019-07-09,이행지체,30000000 ,29000000 ,1000000 ,1000000 ,0 , 2019-07 , 2019-07 
매출채권보험,F42209,중소기업,서울,G46699,중소기업,경기,2018-05,2019-09-27,이행지체,30000000 ,9000000 ,21000000 ,21000000 ,0 , 2019-10 , 2019-10 
매출채권보험,F42209,중소기업,경기,C22299,중소기업,전북,2017-11,2019-04-16,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,F41226,중소기업,경기,G46699,중소기업,서울,2018-06,2019-01-23,이행지체,10000000 ,3000000 ,7000000 ,7000000 ,0 , 2019-03 , 2019-03 
매출채권보험,C17222,중소기업,경북,C17211,중소기업,경북,2017-03,2019-03-12,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,C17222,중소기업,경북,C17211,중소기업,경북,2018-03,2019-03-12,이행지체,80000000 ,11000000 ,69000000 ,69000000 ,0 , 2019-07 , 2019-10 
매출채권보험,C25113,중소기업,경북,G46595,중소기업,경북,2019-02,2019-11-21,회생절차 등,11000000 ,11000000 ,0 ,0 ,0 ,  , 2019-11 
매출채권보험,C25113,중소기업,경북,G46622,중소기업,경북,2019-10,2019-11-21,회생절차 등,3000000 ,3000000 ,0 ,0 ,0 ,  , 2019-11 
어음보험,C25113,중소기업,경북,C22299,중소기업,경북,2019-10,2019-11-21,회생절차 등,64000000 ,0 ,64000000 ,64000000 ,0 , 2019-12 ,  
어음보험,C14192,중소기업,서울,C14191,중소기업,서울,2012-10,2013-01-31,거래정지처분(예금부족),21000000 ,21000000 ,0 ,0 ,0 ,  , 2019-10 
매출채권보험,C28302,중소기업,전북,C22212,중소기업,경기,2019-03,2019-03-28,회생절차 등,15000000 ,15000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C28302,중소기업,전북,H52992,중소기업,경기,2019-03,2019-03-28,회생절차 등,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-08 
매출채권보험,C28302,중소기업,전북,G46733,중소기업,광주,2018-06,2019-03-28,회생절차 등,20000000 ,20000000 ,0 ,0 ,0 ,  , 2019-04 
매출채권보험,C28123,중소기업,전남,C28123,중소기업,전남,2018-03,2019-02-20,이행지체,56000000 ,0 ,56000000 ,56000000 ,0 , 2019-03 ,  
매출채권보험,F42411,중소기업,경기,C20411,중소기업,인천,2018-01,2019-07-09,이행지체,35000000 ,0 ,35000000 ,35000000 ,0 , 2019-12 ,  
매출채권보험,F42411,중소기업,경기,C20411,중소기업,인천,2019-01,2019-11-25,이행지체,56000000 ,0 ,56000000 ,56000000 ,0 , 2019-12 ,  
매출채권보험,F42202,중소기업,인천,C25113,중소기업,경기,2019-05,2019-06-25,회생절차 등,30000000 ,0 ,30000000 ,30000000 ,7000000 , 2019-07 , 2019-09 
매출채권보험,G47911,중소기업,서울,G46622,중소기업,경기,2017-11,2019-01-21,회생절차 등,50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-03 
매출채권보험,G47911,중소기업,서울,G46799,중소기업,경기,2017-11,2019-01-21,회생절차 등,72000000 ,72000000 ,0 ,0 ,0 ,  , 2019-01 
매출채권보험,G47911,중소기업,서울,C22251,중소기업,경기,2017-11,2019-01-21,회생절차 등,20000000 ,20000000 ,0 ,0 ,0 ,  , 2019-03 
매출채권보험,G47911,중소기업,서울,G46539,중소기업,부산,2018-01,2019-01-21,회생절차 등,15000000 ,0 ,15000000 ,15000000 ,0 , 2019-04 ,  
매출채권보험,G47911,중소기업,서울,G46595,중소기업,대전,2018-03,2019-01-21,회생절차 등,109000000 ,97000000 ,12000000 ,12000000 ,7000000 , 2019-02 , 2019-03 
매출채권보험,F42132,중소기업,서울,C25112,중소기업,서울,2016-12,2017-08-22,이행지체,30000000 ,0 ,30000000 ,30000000 ,0 , 2019-06 ,  
매출채권보험,H49303,중소기업,대구,C10751,중소기업,대구,2015-05,2016-05-17,이행지체,31000000 ,31000000 ,0 ,0 ,0 ,  , 2019-07 
매출채권보험,C26222,중소기업,경기,C26299,중소기업,경기,2017-07,2017-12-12,폐업 · 해산등기,15000000 ,15000000 ,0 ,0 ,0 ,  , 2019-01 
매출채권보험,F42201,중소기업,부산,C29133,중소기업,경기,2018-04,2018-10-11,거래정지처분(예금부족),30000000 ,0 ,30000000 ,30000000 ,0 , 2019-01 ,  
매출채권보험,F42201,중소기업,부산,C25113,중소기업,부산,2017-02,2018-10-11,거래정지처분(예금부족),135000000 ,135000000 ,0 ,0 ,0 ,  , 2019-06 
매출채권보험,F42201,중소기업,부산,C25113,중소기업,부산,2018-03,2018-10-11,거래정지처분(예금부족),11000000 ,11000000 ,0 ,0 ,0 ,  , 2019-06 
매출채권보험,C29176,중견기업,울산,C25999,중소기업,울산,2017-03,2018-03-05,이행지체,400000000 ,171000000 ,229000000 ,229000000 ,0 , 2019-01 , 2019-01 
매출채권보험,C26129,중소기업,경기,G46510,중소기업,서울,2018-10,2019-09-24,회생절차 등,140000000 ,140000000 ,0 ,0 ,0 ,  , 2019-10 
매출채권보험,C26129,중소기업,경기,C10751,중소기업,경기,2019-05,2019-09-24,회생절차 등,50000000 ,21000000 ,29000000 ,29000000 ,15000000 , 2019-11 , 2019-12 
매출채권보험,H52999,중소기업,서울,H52992,중소기업,서울,2017-11,2019-01-04,이행지체,274000000 ,30000000 ,244000000 ,244000000 ,0 , 2019-01 , 2019-01 
매출채권보험,F42201,중소기업,광주,C22211,중소기업,경기,2018-03,2019-10-21,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2019-11 
매출채권보험,F42491,중소기업,전남,G46612,중소기업,충북,2018-05,2019-06-26,폐업 · 해산등기,50000000 ,50000000 ,0 ,0 ,0 ,  , 2019-10 
